customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,network_quality,complaint_text,Churn
PKTLC-E0FD71,Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.38,1222.46,1,,No
PKTLC-63A54A,Male,0,Yes,No,39,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,57.21,2254.63,1,,No
PKTLC-D4B98F,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,82.67,775.65,2,Been waiting for a resolution since last week with no update.,Yes
PKTLC-941E89,Male,1,No,No,38,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),62.45,2245.24,1,Bundle value is good. Happy with the current plan I am on.,No
PKTLC-CDA189,Male,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.86,426.62,0,Billing amount has increased without any prior notification.,No
PKTLC-0A8EB0,Female,0,No,No,52,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,66.54,3421.18,1,Reasonable price for the data allowance provided. Mostly satisfied.,No
PKTLC-70B43E,Male,0,No,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,92.99,5920.36,2,Refund was promised two weeks ago but has still not been received.,No
PKTLC-A9BD20,Female,0,Yes,Yes,23,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.43,1319.11,1,"Coverage is pathetic in Gulshan, signal drops to zero at night.",Yes
PKTLC-ADE76A,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,66.51,129.91,1,Technician visit was scheduled but no one showed up on the appointment day.,Yes
PKTLC-03D3E1,Female,0,Yes,Yes,8,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.12,679.32,2,Internet speed is average. Support team could use better training.,Yes
PKTLC-7642CE,Female,0,Yes,No,10,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.08,520.76,1,Hidden charges on my bill that were never disclosed during signup.,Yes
PKTLC-592EBB,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),80.69,303.15,2,Decent coverage in my city. Occasional slow speed on weekends.,No
PKTLC-C884FF,Female,0,Yes,Yes,11,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,67.99,765.85,1,Internet speed is terrible. Cannot even use WhatsApp properly.,Yes
PKTLC-9BE3B1,Male,0,No,No,17,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),48.77,828.22,1,The promised discount was never applied to my account.,Yes
PKTLC-F8D0BA,Female,0,No,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.39,1598.82,2,,No
PKTLC-B141C1,Female,1,No,Yes,34,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),75.85,2379.55,2,Network is okay but billing process is confusing and lacks transparency.,Yes
PKTLC-C92B5D,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),93.16,1875.39,2,Price is fair but I wish the app was more user friendly.,No
PKTLC-521522,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,1002.31,0,Happy with the new fiber package. Speed is much better than before.,No
PKTLC-6643CE,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),55.0,406.49,1,Network is decent in my area. No major complaints so far.,No
PKTLC-4CE8CB,Female,0,No,No,11,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.06,609.58,1,No complaints at the moment. Service is working as expected.,Yes
PKTLC-AE6185,Male,0,No,Yes,17,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),61.48,1001.88,1,Bundle value is good. Happy with the current plan I am on.,No
PKTLC-4B284B,Male,0,No,No,30,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,73.36,2164.41,1,,No
PKTLC-B78BE8,Female,0,Yes,Yes,3,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.1,269.6,2,Network is okay but billing process is confusing and lacks transparency.,Yes
PKTLC-30DD43,Female,0,No,No,25,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),78.59,2063.29,1,Refund was promised two weeks ago but has still not been received.,No
PKTLC-4657CB,Male,1,Yes,Yes,3,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,69.53,205.95,1,Bundle value is good. Happy with the current plan I am on.,No
PKTLC-D1EF64,Male,0,Yes,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.26,934.2,0,Service has improved compared to last year. Good progress overall.,No
PKTLC-50A302,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),91.24,4854.1,2,Bundle value is good. Happy with the current plan I am on.,No
PKTLC-74ABD4,Male,0,Yes,No,14,No,No phone service,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,49.46,714.51,1,Mostly satisfied but had one bad experience with unexpected overcharging.,No
PKTLC-2202AB,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,69.62,1238.79,1,Network is okay but billing process is confusing and lacks transparency.,No
PKTLC-1AA25B,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,84.01,3686.6,2,Service has improved compared to last year. Good progress overall.,No
PKTLC-02FA71,Female,0,Yes,Yes,6,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),63.99,403.05,1,Support team was helpful and resolved my issue quickly.,No
PKTLC-166BD3,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,87.93,1230.13,2,Network quality is consistently good. No call drops in my area.,No
PKTLC-D6E1FA,Male,1,No,No,20,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,62.94,1245.0,1,Network is stable but getting complaints resolved takes too long.,No
PKTLC-874A8F,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),55.73,2113.79,1,No callback received after submitting the complaint through the app.,No
PKTLC-64E68A,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,61.16,524.55,1,Network is okay but billing process is confusing and lacks transparency.,No
PKTLC-954D44,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,88.08,4284.73,2,Issue was escalated but no follow-up received from the team at all.,No
PKTLC-C0E27E,Male,0,Yes,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.0,267.55,0,Internet speed is average. Support team could use better training.,Yes
PKTLC-412BF7,Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.35,462.38,1,Issue was escalated but no follow-up received from the team at all.,No
PKTLC-2F9ADF,Male,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,49.8,1060.54,1,Decent coverage in my city. Occasional slow speed on weekends.,No
PKTLC-7476BC,Female,0,No,No,67,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),86.18,5831.0,2,Data rollover feature is very useful. Good value overall.,No
PKTLC-16BCCC,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,97.12,3718.09,2,Price is fair but I wish the app was more user friendly.,No
PKTLC-80E76D,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),73.62,1283.08,2,Mostly satisfied but had one bad experience with unexpected overcharging.,No
PKTLC-09D5B0,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.21,505.37,0,Support team gave me incorrect information on multiple occasions.,No
PKTLC-FCFD96,Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,93.77,4097.65,2,Data rollover feature is very useful. Good value overall.,No
PKTLC-4C429D,Female,1,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),23.3,274.64,0,Happy with the new fiber package. Speed is much better than before.,No
PKTLC-32F13E,Male,1,No,No,18,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),87.94,1628.81,2,Network is stable but getting complaints resolved takes too long.,No
PKTLC-68E2A0,Male,0,Yes,Yes,2,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,59.22,116.01,1,Same complaint raised three times but the issue has not been resolved.,Yes
PKTLC-83623C,Male,0,No,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,88.2,6161.88,2,Overall satisfied with the service. No major issues at this point.,No
PKTLC-CFB9F5,Female,0,Yes,Yes,8,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,65.8,517.66,1,Extra charges deducted without my consent. Refund nahi mila abhi tak.,No
PKTLC-26D294,Female,0,Yes,No,64,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,51.43,3267.55,1,,No
PKTLC-838EDE,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,64.75,1082.86,1,Service is generally fine. Minor issues occur occasionally.,No
PKTLC-F013EE,Male,0,No,No,71,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),56.13,3680.42,1,Mostly satisfied but had one bad experience with unexpected overcharging.,No
PKTLC-A42B83,Male,0,Yes,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,82.97,4515.03,2,Double deduction happened on the 5th of this month. No explanation given.,No
PKTLC-0217E7,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,80.88,2474.55,2,Overall satisfied with the service. No major issues at this point.,No
PKTLC-80A551,Male,1,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,37.0,0,"Coverage is pathetic in Gulshan, signal drops to zero at night.",Yes
PKTLC-D6CB5A,Female,0,Yes,Yes,48,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,86.82,3986.23,2,,No
PKTLC-BD7B3F,Female,0,No,No,46,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),57.94,2642.84,1,Overall satisfied with the service. No major issues at this point.,No
PKTLC-C89917,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.77,489.66,1,Refund was promised two weeks ago but has still not been received.,Yes
PKTLC-BDE2A8,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,137.24,0,Staff was rude and unhelpful when I called to report the problem.,No
PKTLC-F979DE,Male,0,Yes,Yes,1,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,57.54,49.61,1,,No
PKTLC-9F6355,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,97.8,6353.49,2,,No
PKTLC-6DEE3D,Male,1,No,Yes,4,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,53.36,226.78,1,Network is decent in my area. No major complaints so far.,No
PKTLC-A65A73,Male,0,Yes,Yes,40,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,80.8,3103.95,1,Speed is decent but customer support response time needs improvement.,No
PKTLC-C23FD3,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,176.13,0,Internet speed is average. Support team could use better training.,Yes
PKTLC-90DF40,Male,0,No,No,5,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,64.45,311.98,1,Support resolved my query within a reasonable amount of time.,No
PKTLC-D8835B,Male,0,Yes,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),60.09,935.57,1,Call drops every 5 minutes. Signal strength always shows one bar.,No
PKTLC-D4C870,Female,0,Yes,No,69,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),64.08,4238.52,1,My area has no coverage at all. I am paying for absolutely nothing.,No
PKTLC-FF7812,Female,1,No,No,36,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,55.54,1912.09,1,Bill amount is much higher than what was promised at the time of joining.,No
PKTLC-3E069C,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,175.73,0,Extra charges deducted without my consent. Refund nahi mila abhi tak.,Yes
PKTLC-3BCD4F,Male,1,Yes,Yes,53,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.75,4689.01,2,Generally happy but the recent bill increase was unexpected.,No
PKTLC-699C90,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,88.51,257.85,2,I was charged twice for the same bundle this month. Please investigate.,Yes
PKTLC-A4E6AA,Female,1,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.99,113.24,2,Refund was promised two weeks ago but has still not been received.,Yes
PKTLC-218C16,Male,0,No,No,45,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.01,3721.67,2,No complaints at the moment. Service is working as expected.,No
PKTLC-5A1194,Male,0,Yes,No,65,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,63.48,4184.9,1,Speed is reasonable during the day. Slightly slow in late evenings.,No
PKTLC-3855F1,Female,0,No,Yes,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,78.09,1340.3,2,Reasonable price for the data allowance provided. Mostly satisfied.,No
PKTLC-1F09F8,Female,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.67,609.41,0,Service quality is acceptable but the billing statement is hard to read.,Yes
PKTLC-1F0422,Male,0,Yes,No,54,No,No phone service,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,75.3,3777.03,2,No complaints at the moment. Service is working as expected.,No
PKTLC-9ACFA6,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,777.76,0,Problem not resolved even after visiting the franchise office twice.,No
PKTLC-60055D,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.19,2814.77,2,Network quality is consistently good. No call drops in my area.,No
PKTLC-16FD8F,Male,0,No,No,65,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,51.48,3237.38,1,Network quality is consistently good. No call drops in my area.,No
PKTLC-CDDA16,Male,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,83.2,4954.15,2,Technician visit was scheduled but no one showed up on the appointment day.,No
PKTLC-340CCA,Male,1,Yes,No,69,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,67.78,4640.4,1,Issue was escalated but no follow-up received from the team at all.,No
PKTLC-B3EA36,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,77.92,0,Repeated disconnections during video calls. Signal is completely useless.,No
PKTLC-CB5F61,Female,0,No,No,5,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,92.71,436.39,2,Service quality has degraded significantly over the past few months.,Yes
PKTLC-3085A8,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.87,1471.64,2,Mostly satisfied but had one bad experience with unexpected overcharging.,No
PKTLC-B0F4FB,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.21,82.74,2,,No
PKTLC-BCFD6B,Male,0,No,No,28,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,60.07,1695.63,1,Issue was escalated but no follow-up received from the team at all.,Yes
PKTLC-450D7B,Male,1,No,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Mailed check,54.09,424.0,1,Connection is stable most of the time. Acceptable for the price.,No
PKTLC-038FD7,Male,1,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,86.57,516.51,2,Call drops every 5 minutes. Signal strength always shows one bar.,Yes
PKTLC-FE26D2,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,58.88,2837.64,1,Reasonable price for the data allowance provided. Mostly satisfied.,No
PKTLC-7D52B9,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),84.25,1735.73,2,Support team was helpful and resolved my issue quickly.,No
PKTLC-39DDFB,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,82.14,326.26,2,Invoice received does not match what I was quoted by the sales agent.,No
PKTLC-22EFFF,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,1149.78,0,Repeated disconnections during video calls. Signal is completely useless.,Yes
PKTLC-F035F9,Male,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.01,362.7,1,"4G speed is extremely slow, barely loading pages. Very frustrated.",Yes
PKTLC-F3B45D,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.6,1583.16,0,Double deduction happened on the 5th of this month. No explanation given.,Yes
PKTLC-AE8B18,Female,0,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.48,282.74,1,Coverage in my area is fine but pricing has increased a bit recently.,No
PKTLC-56319D,Female,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),101.86,6443.41,2,Coverage in my area is fine but pricing has increased a bit recently.,No
PKTLC-A48462,Female,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,88.35,476.83,2,Network is decent in my area. No major complaints so far.,No
PKTLC-AFC3CA,Female,0,Yes,Yes,19,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,54.98,1097.66,1,Technician visit was scheduled but no one showed up on the appointment day.,Yes
PKTLC-E5A5BE,Male,0,Yes,No,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,59.46,56.01,1,"Speed is okay, could be better but manageable for daily use.",No
